CurrentRPS,CurrentPower,CurrentVoltage,DistanceToTargetMM
8.57,0.60,12.53,3564.48
8.57,0.60,12.54,3564.48
8.57,0.60,12.54,3564.48
7.86,0.60,12.54,3564.48
8.57,0.60,12.54,3564.48
8.57,0.60,12.53,3564.48
7.86,0.60,12.54,3564.48
7.86,0.60,12.54,3564.48
7.86,0.60,12.54,3564.48
7.86,0.60,12.54,3564.48
7.14,0.60,12.54,3564.48
7.86,0.60,12.54,3564.48
7.14,0.60,12.54,3564.49
7.14,0.60,12.54,3564.48
7.14,0.60,12.53,3564.49
6.43,0.60,12.54,3564.49
7.14,0.60,12.54,3564.49
6.43,0.60,12.54,3564.49
6.43,0.60,12.54,3564.48
6.43,0.60,12.53,3564.48
6.43,0.60,12.54,3564.48
6.43,0.60,12.54,3564.48
6.43,0.60,12.54,3564.48
5.71,0.60,12.54,3564.49
5.71,0.60,12.54,3564.49
5.71,0.60,12.54,3564.49
5.71,0.60,12.54,3564.49
5.71,0.60,12.54,3564.49
5.71,0.60,12.54,3564.49
5.71,0.60,12.54,3564.49
5.00,0.60,12.54,3564.49
5.00,0.60,12.54,3564.49
5.00,0.60,12.54,3564.49
5.00,0.60,12.54,3564.49
5.00,0.60,12.54,3564.49
4.29,0.60,12.54,3564.49
5.00,0.60,12.54,3564.49
4.29,0.60,12.54,3564.49
4.29,0.60,12.54,3564.49
4.29,0.60,12.55,3564.49
4.29,0.60,12.53,3564.49
4.29,0.60,12.54,3564.49
4.29,0.60,12.54,3564.49
4.29,0.60,12.54,3564.49
3.57,0.60,12.54,3564.49
3.57,0.60,12.55,3564.49
3.57,0.60,12.54,3564.49
3.57,0.60,12.54,3564.49
3.57,0.60,12.54,3564.49
3.57,0.60,12.54,3564.49
2.86,0.60,12.55,3564.49
2.86,0.60,12.55,3564.49
2.86,0.60,12.54,3564.49
3.57,0.60,12.54,3564.49
2.86,0.60,12.54,3564.49
2.14,0.60,12.54,3564.49
2.14,0.60,12.55,3564.49
2.86,0.60,12.54,3564.49
2.86,0.60,12.54,3564.49
2.14,0.60,12.55,3564.49
2.14,0.60,12.55,3564.49
2.14,0.60,12.54,3564.49
2.14,0.60,12.54,3564.49
2.14,0.60,12.55,3564.49
1.43,0.60,12.54,3564.49
1.43,0.60,12.55,3564.49
1.43,0.60,12.54,3564.49
2.14,0.60,12.55,3564.49
1.43,0.60,12.55,3564.49
1.43,0.60,12.54,3564.49
1.43,0.60,12.55,3564.49
0.71,0.60,12.55,3564.49
1.43,0.60,12.55,3564.49
1.43,0.60,11.56,3564.49
0.71,0.60,12.12,3564.46
0.71,0.60,12.33,3564.46
0.71,0.60,12.40,3564.46
1.43,0.60,12.42,3564.46
0.00,0.60,12.47,3564.46
0.71,0.60,12.54,3564.46
0.00,0.60,12.24,3564.46
0.71,0.60,12.36,3564.46
0.00,0.60,12.41,3564.46
0.00,0.60,12.42,3564.46
0.00,0.60,12.43,3564.46
0.00,0.60,12.50,3564.46
0.00,0.60,12.53,3564.46
0.00,0.60,12.53,3564.46
0.00,0.60,12.54,3564.46
0.00,0.60,12.54,3564.46
0.00,0.60,12.54,3564.46
0.00,0.60,12.54,3564.46
0.00,0.60,11.68,3564.46
0.00,0.60,12.24,3564.46
0.00,0.60,12.35,3564.46
0.00,0.60,12.39,3564.46
0.00,0.60,12.38,3564.42
0.00,0.60,12.22,3564.49
0.00,0.60,12.40,3564.42
0.00,0.60,11.93,3564.54
0.00,0.60,12.12,3564.31
0.00,0.60,12.33,3564.50
0.00,0.60,12.23,3564.50
0.00,0.60,12.19,3564.50
0.00,0.60,12.13,3564.50
0.00,0.60,12.12,3564.50
0.00,0.60,12.14,3564.50
0.00,0.60,12.13,3564.50
0.00,0.60,12.13,3564.50
0.00,0.60,12.14,3564.50
0.00,0.60,12.13,3564.50
0.00,0.60,12.13,3564.50
0.00,0.60,12.14,3564.50
0.00,0.60,12.14,3564.50
0.00,0.60,12.14,3564.50
0.00,0.60,12.14,3564.50
0.00,0.60,12.12,3564.50
0.00,0.60,12.08,3564.36
0.00,0.60,11.83,3564.82
0.00,0.60,11.51,3564.53
0.00,0.60,11.38,3564.35
0.00,0.60,11.62,3564.54
0.00,0.60,11.96,3564.54
0.00,0.60,11.97,3564.50
0.00,0.60,11.55,3564.50
0.00,0.60,11.90,3564.43
0.00,0.60,12.03,3564.50
0.00,0.60,11.92,3564.47
0.00,0.60,11.90,3564.47
0.00,0.60,11.85,3564.40
0.00,0.60,11.71,3564.50
0.00,0.60,11.61,3564.36
0.00,0.60,11.66,3564.40
0.00,0.60,11.71,3564.48
0.00,0.60,11.59,3564.44
0.00,0.60,11.49,3564.44
0.00,0.60,11.51,3564.44
0.00,0.60,11.58,3564.44
0.00,0.60,11.58,3564.44
0.00,0.60,12.05,3564.44
0.00,0.60,12.49,3564.44
0.00,0.60,12.50,3564.44
0.00,0.60,12.50,3564.44
0.00,0.60,11.86,3564.44
0.00,0.60,11.60,3564.48
0.00,0.60,11.72,3564.48
0.00,0.60,11.66,3564.44
0.00,0.60,11.72,3564.45
0.00,0.60,11.69,3564.44
0.00,0.60,11.77,3564.44
0.00,0.60,12.39,3564.44
0.00,0.60,11.22,3564.44
0.00,0.60,11.69,3564.41
0.00,0.60,11.84,3564.45
0.00,0.60,12.49,3564.44
0.00,0.60,12.50,3564.44
0.00,0.60,12.50,3564.44
0.00,0.60,12.51,3564.44
0.00,0.60,12.51,3564.44
0.00,0.60,12.51,3564.44
0.00,0.60,12.51,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.51,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.44
0.00,0.60,12.52,3564.45
0.00,0.60,12.52,3564.45
0.00,0.60,12.52,3564.44
0.00,0.60,12.53,3564.45
0.00,0.60,12.52,3564.45
0.00,0.60,12.53,3564.45
0.00,0.60,12.52,3564.45
0.00,0.60,12.52,3564.45
0.00,0.60,12.53,3564.45
0.00,0.60,12.52,3564.45
0.00,0.60,12.53,3564.45
0.00,0.60,12.52,3564.45
0.00,0.60,12.53,3564.45
0.00,0.60,12.53,3564.45
0.00,0.60,12.53,3564.45
0.00,0.60,12.52,3564.45
0.71,0.60,11.75,3564.45
1.43,0.60,11.34,3564.45
2.86,0.60,11.00,3564.45
4.29,0.60,10.07,3564.45
6.43,0.60,9.89,3564.45
8.57,0.60,9.79,3564.45
10.71,0.60,9.99,3564.45
12.86,0.60,9.90,3564.45
15.00,0.60,10.04,3564.45
16.43,0.60,10.06,3564.45
17.86,0.60,10.09,3564.45
20.00,0.60,10.16,3564.45
21.43,0.60,10.24,3564.41
22.86,0.60,10.31,3564.41
24.29,0.60,10.30,3564.41
25.71,0.60,10.35,3564.41
27.14,0.60,10.40,3564.41
28.57,0.60,10.48,3564.41
30.71,0.60,10.51,3564.41
31.43,0.60,10.57,3564.41
32.14,0.60,10.57,3564.41
33.57,0.60,10.61,3564.41
35.00,0.60,10.65,3564.41
36.43,0.60,10.75,3564.41
37.14,0.60,10.72,3564.41
38.57,0.60,10.74,3564.41
40.00,0.60,10.76,3564.41
40.71,0.60,10.80,3564.41
42.14,0.60,10.84,3564.41
42.86,0.60,10.90,3564.41
44.29,0.60,10.92,3564.41
45.00,0.60,10.93,3564.41
46.43,0.60,10.98,3564.41
46.43,0.60,10.94,3564.41
47.86,0.60,10.99,3564.42
48.57,0.60,11.00,3564.42
49.29,0.60,11.08,3564.42
50.00,0.60,11.06,3564.42
50.71,0.60,11.12,3564.42
51.43,0.60,11.17,3564.42
52.14,0.60,11.15,3564.42
52.86,0.60,11.28,3564.42
52.86,0.60,11.36,3564.42
54.29,0.60,11.41,3564.42
54.29,0.60,11.45,3564.42
55.00,0.60,11.54,3564.42
55.00,0.60,11.58,3564.42
55.71,0.60,11.64,3564.42
56.43,0.60,11.70,3564.42
56.43,0.60,11.79,3564.42
56.43,0.60,11.85,3564.42
57.14,0.60,11.88,3564.42
56.43,0.60,11.96,3564.42
57.14,0.60,12.07,3564.42
57.14,0.60,12.10,3564.42
57.86,0.60,12.16,3564.42
57.86,0.60,12.20,3564.42
57.14,0.60,12.22,3564.42
57.14,0.60,12.27,3564.42
56.43,0.60,12.28,3564.42
57.14,0.60,12.33,3564.42
56.43,0.60,12.35,3564.42
56.43,0.60,12.38,3564.42
55.71,0.60,12.39,3564.42
55.71,0.60,12.40,3564.42
55.71,0.60,12.41,3564.42
55.71,0.60,12.42,3564.42
55.00,0.60,12.42,3564.42
55.00,0.60,12.42,3564.42
54.29,0.60,12.42,3564.42
54.29,0.60,12.42,3564.42
54.29,0.60,12.42,3564.42
53.57,0.60,12.43,3564.42
53.57,0.60,12.43,3564.42
52.86,0.60,12.43,3564.42
53.57,0.60,12.44,3564.42
52.14,0.60,12.43,3564.42
52.86,0.60,12.44,3564.42
52.14,0.60,11.05,3564.42
52.14,0.60,11.64,3564.43
51.43,0.60,11.76,3564.38
51.43,0.60,11.58,3564.53
51.43,0.60,11.92,3564.42
49.29,0.60,11.66,3564.79
46.43,0.60,11.72,3564.34
46.43,0.60,11.97,3564.23
46.43,0.60,11.76,3564.80
45.71,0.60,12.02,3564.53
42.86,0.60,11.79,3564.67
42.86,0.60,11.69,3564.56
42.86,0.60,11.59,3564.35
42.86,0.60,11.66,3564.59
42.14,0.60,11.63,3564.58
40.71,0.60,11.57,3564.59
41.43,0.60,11.55,3564.26
41.43,0.60,11.42,3564.62
42.86,0.60,11.45,3564.55
43.57,0.60,11.37,3564.51
43.57,0.60,11.32,3564.51
44.29,0.60,11.27,3564.51
45.00,0.60,11.29,3564.51
45.71,0.60,11.24,3564.51
46.43,0.60,11.25,3564.51
47.14,0.60,11.27,3564.51
47.86,0.60,11.24,3564.51
48.57,0.60,11.21,3564.51
49.29,0.60,11.25,3564.51
49.29,0.60,11.39,3564.51
50.00,0.60,12.38,3564.51
50.00,0.60,12.43,3564.51
50.00,0.60,12.44,3564.51
48.57,0.60,12.45,3564.51
49.29,0.60,12.45,3564.51
49.29,0.60,12.45,3564.51
48.57,0.60,12.46,3564.51
48.57,0.60,12.46,3564.51
47.86,0.60,12.46,3564.51
47.14,0.60,12.47,3564.51
47.14,0.60,12.46,3564.51
47.14,0.60,12.46,3564.51
46.43,0.60,12.47,3564.51
46.43,0.60,12.47,3564.51
46.43,0.60,12.47,3564.51
46.43,0.60,12.47,3564.51
45.71,0.60,12.47,3564.51
45.71,0.60,12.47,3564.51
45.00,0.60,12.48,3564.51
45.00,0.60,12.48,3564.51
44.29,0.60,12.48,3564.51
45.00,0.60,12.47,3564.51
43.57,0.60,12.48,3564.51
44.29,0.60,12.48,3564.51
43.57,0.60,12.48,3564.51
42.86,0.60,12.47,3564.52
42.86,0.60,12.48,3564.51
42.86,0.60,12.48,3564.51
42.86,0.60,12.48,3564.51
42.14,0.60,12.49,3564.52
42.14,0.60,12.48,3564.52
41.43,0.60,12.48,3564.52
41.43,0.60,12.48,3564.52
41.43,0.60,12.49,3564.52
40.71,0.60,12.49,3564.52
40.71,0.60,12.48,3564.52
40.00,0.60,12.48,3564.52
40.00,0.60,12.48,3564.52
40.00,0.60,12.49,3564.52
39.29,0.60,12.48,3564.52
39.29,0.60,12.49,3564.52
39.29,0.60,12.49,3564.52
39.29,0.60,12.49,3564.52
38.57,0.60,12.49,3564.52
38.57,0.60,12.49,3564.52
37.86,0.60,12.49,3564.52
37.86,0.60,12.49,3564.52
37.86,0.60,12.49,3564.52
37.14,0.60,12.49,3564.52
37.14,0.60,12.49,3564.52
37.14,0.60,12.49,3564.52
36.43,0.60,12.49,3564.52
37.14,0.60,12.49,3564.52
36.43,0.60,12.49,3564.52
35.71,0.60,12.49,3564.52
35.71,0.60,12.49,3564.52
35.71,0.60,12.49,3564.52
35.71,0.60,12.49,3564.52
35.00,0.60,12.49,3564.52
35.00,0.60,12.49,3564.52
34.29,0.60,12.49,3564.52
34.29,0.60,12.49,3564.52
34.29,0.60,12.49,3564.52
34.29,0.60,12.49,3564.52
33.57,0.60,12.49,3564.52
33.57,0.60,12.50,3564.52
32.86,0.60,12.49,3564.52
33.57,0.60,12.49,3564.52
32.86,0.60,12.50,3564.53
32.86,0.60,12.50,3564.52
32.86,0.60,12.50,3564.52
32.14,0.60,12.49,3564.52
31.43,0.60,12.50,3564.52
32.14,0.60,12.50,3564.52
31.43,0.60,12.50,3564.53
31.43,0.60,12.50,3564.52
31.43,0.60,12.50,3564.53
30.71,0.60,12.50,3564.52
30.71,0.60,12.50,3564.52
30.00,0.60,12.50,3564.52
30.00,0.60,12.50,3564.52
30.00,0.60,12.50,3564.52
30.00,0.60,12.50,3564.52
29.29,0.60,12.50,3564.52
30.00,0.60,12.50,3564.52
29.29,0.60,12.50,3564.52
28.57,0.60,12.51,3564.52
29.29,0.60,12.50,3564.52
28.57,0.60,12.50,3564.52
28.57,0.60,12.50,3564.52
27.86,0.60,12.51,3564.52
27.86,0.60,12.51,3564.52
27.86,0.60,12.49,3564.52
27.86,0.60,12.50,3564.52
27.14,0.60,12.50,3564.52
27.14,0.60,12.51,3564.52
27.14,0.60,12.51,3564.52
27.14,0.60,12.51,3564.52
26.43,0.60,12.50,3564.52
26.43,0.60,12.51,3564.52
26.43,0.60,12.51,3564.52
26.43,0.60,12.51,3564.52
25.71,0.60,12.51,3564.52
25.71,0.60,12.50,3564.52
25.71,0.60,12.51,3564.52
25.00,0.60,12.51,3564.52
25.00,0.60,12.51,3564.52
25.00,0.60,12.51,3564.52
25.00,0.60,12.51,3564.52
24.29,0.60,12.49,3564.52
24.29,0.60,12.51,3564.52
24.29,0.60,12.51,3564.52
23.57,0.60,12.51,3564.52
23.57,0.60,12.51,3564.52
24.29,0.60,12.51,3564.52
23.57,0.60,12.50,3564.52
22.86,0.60,12.51,3564.52
23.57,0.60,12.51,3564.52
22.14,0.60,12.51,3564.52
22.86,0.60,12.51,3564.52
22.14,0.60,12.51,3564.53
22.14,0.60,12.51,3564.53
22.86,0.60,12.51,3564.52
21.43,0.60,12.52,3564.53
21.43,0.60,12.52,3564.52
21.43,0.60,12.51,3564.52
21.43,0.60,12.52,3564.52
20.71,0.60,12.52,3564.53
21.43,0.60,12.51,3564.53
20.71,0.60,12.51,3564.53
20.71,0.60,12.51,3564.53
20.71,0.60,12.50,3564.52
20.71,0.60,12.52,3564.53
20.00,0.60,12.51,3564.53
20.00,0.60,12.51,3564.53
19.29,0.60,12.51,3564.53
20.00,0.60,12.51,3564.53
19.29,0.60,12.52,3564.53
19.29,0.60,12.51,3564.53
19.29,0.60,12.52,3564.53
18.57,0.60,12.51,3564.53
18.57,0.60,12.52,3564.53
18.57,0.60,12.52,3564.53
17.86,0.60,12.51,3564.53
18.57,0.60,12.52,3564.53
17.86,0.60,12.52,3564.53
17.86,0.60,12.52,3564.53
17.86,0.60,12.52,3564.53
17.14,0.60,12.51,3564.53
17.14,0.60,12.52,3564.53
17.86,0.60,12.51,3564.53
16.43,0.60,12.52,3564.49
17.14,0.60,12.51,3564.49
17.14,0.60,12.51,3564.49
16.43,0.60,12.52,3564.49
16.43,0.60,12.52,3564.49
16.43,0.60,12.52,3564.49
16.43,0.60,12.52,3564.49
15.71,0.60,12.52,3564.49
16.43,0.60,12.52,3564.50
15.71,0.60,12.52,3564.49
15.71,0.60,12.52,3564.49
15.00,0.60,12.52,3564.49
15.71,0.60,12.52,3564.49
15.00,0.60,12.52,3564.49
14.29,0.60,12.52,3564.49
15.00,0.60,12.52,3564.49
15.00,0.60,12.52,3564.49
14.29,0.60,12.52,3564.49
14.29,0.60,12.52,3564.49
14.29,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
13.57,0.60,12.52,3564.49
12.86,0.60,12.52,3564.49
12.86,0.60,12.52,3564.49
12.86,0.60,12.52,3564.49
12.14,0.60,12.52,3564.50
12.14,0.60,12.52,3564.50
12.14,0.60,12.52,3564.49
12.14,0.60,12.52,3564.49
12.14,0.60,12.52,3564.50
12.14,0.60,12.52,3564.49
11.43,0.60,12.52,3564.49
11.43,0.60,12.52,3564.49
12.14,0.60,12.52,3564.49
11.43,0.60,12.52,3564.50
11.43,0.60,12.52,3564.49
10.71,0.60,12.52,3564.49
11.43,0.60,12.52,3564.50
10.71,0.60,12.52,3564.49
10.71,0.60,12.52,3564.49
10.71,0.60,12.52,3564.49
10.71,0.60,12.52,3564.49
10.00,0.60,12.52,3564.50
10.71,0.60,12.52,3564.49
10.71,0.60,12.52,3564.50
10.00,0.60,12.52,3564.50
10.00,0.60,12.53,3564.50
9.29,0.60,12.52,3564.50
10.00,0.60,12.52,3564.50
9.29,0.60,12.52,3564.50
10.00,0.60,12.52,3564.50
8.57,0.60,12.52,3564.50
9.29,0.60,12.52,3564.50
8.57,0.60,12.52,3564.50
9.29,0.60,12.52,3564.50
8.57,0.60,12.52,3564.50
8.57,0.60,12.53,3564.49
8.57,0.60,12.52,3564.50
8.57,0.60,12.52,3564.50
8.57,0.60,12.52,3564.50
7.86,0.60,12.52,3564.50
8.57,0.60,12.53,3564.50
7.86,0.60,12.52,3564.50
7.86,0.60,12.52,3564.50
7.86,0.60,12.52,3564.50
7.86,0.60,12.52,3564.50
7.86,0.60,12.52,3564.50
7.14,0.60,12.52,3564.50
7.14,0.60,12.52,3564.50
7.14,0.60,12.53,3564.50
6.43,0.60,12.52,3564.50
7.14,0.60,12.52,3564.50
7.14,0.60,12.52,3564.50
7.14,0.60,12.52,3564.50
6.43,0.60,12.52,3564.50
6.43,0.60,12.53,3564.50
6.43,0.60,12.53,3564.50
5.71,0.60,12.52,3564.50
6.43,0.60,12.52,3564.50
5.71,0.60,12.53,3564.50
6.43,0.60,12.52,3564.50
5.71,0.60,12.53,3564.50
5.71,0.60,12.52,3564.50
5.71,0.60,12.52,3564.50
5.00,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
5.71,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
4.29,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
5.00,0.60,12.52,3564.50
4.29,0.60,12.53,3564.50
5.00,0.60,12.53,3564.50
4.29,0.60,12.52,3564.50
3.57,0.60,12.52,3564.50
4.29,0.60,12.53,3564.50
3.57,0.60,12.53,3564.50
4.29,0.60,12.53,3564.50
3.57,0.60,12.53,3564.50
3.57,0.60,12.53,3564.50
3.57,0.60,12.53,3564.51
3.57,0.60,12.53,3564.51
3.57,0.60,12.53,3564.51
3.57,0.60,12.53,3564.51
2.86,0.60,12.52,3564.51
2.86,0.60,12.53,3564.51
2.86,0.60,12.53,3564.51
2.86,0.60,12.53,3564.51
2.86,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.86,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
2.14,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
1.43,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.71,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.53,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,12.54,3564.51
0.00,0.60,11.14,3564.51
0.00,0.60,12.05,3564.51
0.00,0.60,12.29,3564.47
0.00,0.60,12.38,3564.47
0.00,0.60,12.39,3564.48
0.00,0.60,12.41,3564.48
0.00,0.60,12.42,3564.47
0.00,0.60,12.38,3564.47
0.00,0.60,12.30,3564.58
0.00,0.60,12.24,3564.55
0.00,0.60,11.92,3564.55
0.00,0.60,12.13,3564.40
0.00,0.60,12.32,3564.52
0.00,0.60,12.15,3564.48
0.00,0.60,12.14,3564.48
0.00,0.60,12.12,3564.52
0.00,0.60,12.03,3564.46
0.00,0.60,12.47,3564.23
0.00,0.60,11.11,3564.57
0.00,0.60,11.60,3564.27
0.00,0.60,11.76,3564.41
0.00,0.60,11.94,3564.56
0.00,0.60,11.80,3564.45
0.00,0.60,11.52,3564.52
0.00,0.60,12.21,3564.48
0.00,0.60,11.57,3564.52
0.00,0.60,11.83,3564.55
0.00,0.60,11.87,3564.52
0.00,0.60,11.86,3564.52
0.00,0.60,11.88,3564.52
0.00,0.60,11.51,3564.52
0.00,0.60,11.80,3564.49
0.00,0.60,11.87,3564.45
0.00,0.60,12.45,3564.56
0.00,0.60,11.87,3564.52
0.00,0.60,11.65,3564.41
0.00,0.60,11.67,3564.55
0.00,0.60,11.65,3564.48
0.00,0.60,11.52,3564.52
0.00,0.60,11.56,3564.52
0.00,0.60,11.63,3564.48
0.00,0.60,11.63,3564.48
0.00,0.60,11.32,3564.49
0.00,0.60,11.51,3564.49
0.00,0.60,11.63,3564.48
0.00,0.60,11.64,3564.48
0.00,0.60,11.62,3564.48
0.00,0.60,11.61,3564.49
0.00,0.60,11.59,3564.49
0.00,0.60,11.61,3564.48
0.00,0.60,11.69,3564.49
0.00,0.60,12.49,3564.49
0.00,0.60,12.49,3564.49
0.00,0.60,12.49,3564.49
0.00,0.60,11.72,3564.49
0.00,0.60,11.79,3564.49
0.00,0.60,11.83,3564.52
0.00,0.60,11.81,3564.53
0.00,0.60,11.81,3564.52
0.00,0.60,11.83,3564.52
0.00,0.60,12.45,3564.52
0.00,0.60,12.49,3564.52
0.00,0.60,12.49,3564.52
0.00,0.60,12.49,3564.52
0.00,0.60,12.49,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,11.15,3564.52
0.00,0.60,11.71,3564.49
0.00,0.60,11.81,3564.49
0.00,0.60,11.83,3564.52
0.00,0.60,11.82,3564.52
0.00,0.60,11.85,3564.52
0.00,0.60,12.49,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.50,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.52,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.51,3564.52
0.00,0.60,12.52,3564.52
0.00,0.60,12.52,3564.52
0.00,0.60,12.52,3564.52
0.00,0.60,12.52,3564.52
0.71,0.60,11.69,3564.52
0.71,0.60,11.41,3564.52
2.14,0.60,11.03,3564.52
3.57,0.60,10.54,3564.52
5.71,0.60,9.95,3564.52
7.14,0.60,9.82,3564.52
9.29,0.60,9.79,3564.52
10.71,0.60,9.94,3564.52
12.86,0.60,9.92,3564.52
15.00,0.60,10.04,3564.52
17.14,0.60,10.12,3564.52
18.57,0.60,10.16,3564.52
20.00,0.60,10.20,3564.52
21.43,0.60,10.28,3564.52
23.57,0.60,10.37,3564.52
24.29,0.60,10.34,3564.52
27.14,0.60,10.37,3564.52
27.14,0.60,10.40,3564.52
29.29,0.60,10.44,3564.52
30.71,0.60,10.47,3564.52
32.14,0.60,10.58,3564.52
33.57,0.60,10.62,3564.49
35.00,0.60,10.59,3564.49
35.00,0.60,10.64,3564.49
36.43,0.60,10.68,3564.52
37.86,0.60,10.73,3564.53
38.57,0.60,10.79,3564.52
40.71,0.60,10.82,3564.52
41.43,0.60,10.83,3564.52
41.43,0.60,10.89,3564.52
43.57,0.60,10.89,3564.52
45.00,0.60,10.86,3564.52
45.71,0.60,10.93,3564.52
46.43,0.60,10.96,3564.52
47.14,0.60,11.03,3564.52
47.86,0.60,11.03,3564.52
49.29,0.60,11.01,3564.52
48.57,0.60,11.14,3564.52
50.71,0.60,11.12,3564.52
51.43,0.60,11.15,3564.52
50.71,0.60,11.23,3564.52
51.43,0.60,11.35,3564.52
54.29,0.60,11.35,3564.52
53.57,0.60,11.39,3564.52
54.29,0.60,11.45,3564.52
52.86,0.60,11.51,3564.53
55.00,0.60,11.58,3564.52
55.00,0.60,11.57,3564.52
55.71,0.60,11.69,3564.52
56.43,0.60,11.78,3564.52
55.71,0.60,11.87,3564.52
57.86,0.60,11.90,3564.52
55.71,0.60,11.93,3564.52
57.86,0.60,12.00,3564.53
57.14,0.60,12.07,3564.53
57.14,0.60,12.11,3564.53
57.14,0.60,12.13,3564.53
57.14,0.60,12.19,3564.52
56.43,0.60,12.22,3564.52
56.43,0.60,12.28,3564.52
56.43,0.60,12.29,3564.52
55.71,0.60,12.33,3564.52
57.86,0.60,12.35,3564.52
56.43,0.60,12.37,3564.52
56.43,0.60,12.37,3564.52
55.71,0.60,12.39,3564.52
57.14,0.60,12.40,3564.52
55.00,0.60,12.40,3564.53
55.71,0.60,12.41,3564.53
54.29,0.60,12.41,3564.53
54.29,0.60,12.41,3564.53
54.29,0.60,12.41,3564.53
54.29,0.60,12.42,3564.53
53.57,0.60,12.41,3564.52
53.57,0.60,12.42,3564.53
52.86,0.60,12.42,3564.53
52.14,0.60,12.42,3564.52
52.86,0.60,12.43,3564.53
52.86,0.60,12.18,3564.53
51.43,0.60,12.17,3564.49
52.86,0.60,12.39,3564.48
51.43,0.60,12.41,3564.56
52.14,0.60,12.42,3564.56
51.43,0.60,11.17,3564.56
50.00,0.60,11.63,3564.50
51.43,0.60,11.62,3564.50
49.29,0.60,12.07,3564.39
48.57,0.60,11.71,3564.85
46.43,0.60,11.36,3564.85
45.71,0.60,11.65,3564.20
46.43,0.60,11.79,3564.67
45.71,0.60,11.63,3564.72
45.00,0.60,11.96,3564.32
42.86,0.60,11.64,3564.71
41.43,0.60,11.55,3564.67
42.86,0.60,11.53,3564.42
42.86,0.60,11.69,3564.58
40.00,0.60,11.64,3564.58
40.00,0.60,11.52,3564.53
